Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-09-29 00:00:00-04:00,237.1051542956529,238.15723217804867,232.65863045231094,235.7255401611328,27484200,0.0,0.0
2022-09-30 00:00:00-04:00,236.50962521292172,238.742814485331,230.99116881182243,231.15989685058594,35694800,0.0,0.0
2022-10-03 00:00:00-04:00,233.65115093669525,239.80482495319987,232.90675451990555,238.9413299560547,28880400,0.0,0.0
2022-10-04 00:00:00-04:00,243.2588311922967,248.48946116027741,243.14965244039175,247.02052307128906,34888400,0.0,0.0
2022-10-05 00:00:00-04:00,244.1521112409653,248.70781379578082,242.27623282752452,247.33811950683594,20347100,0.0,0.0
2022-10-06 00:00:00-04:00,246.0776031894797,248.46960069833003,244.2414344061889,244.9461212158203,20239900,0.0,0.0
2022-10-07 00:00:00-04:00,239.10014316866193,239.51701852461235,231.4279010267965,232.4899139404297,37769600,0.0,0.0
2022-10-10 00:00:00-04:00,231.30879744617704,232.80751020718475,225.0360093111286,227.5371856689453,29743600,0.0,0.0
2022-10-11 00:00:00-04:00,225.91935558425365,227.3485991945734,222.43558564268773,223.7258758544922,30474000,0.0,0.0
2022-10-12 00:00:00-04:00,223.7159329182855,226.15755985653107,222.28670450358766,224.06332397460938,21903900,0.0,0.0
2022-10-13 00:00:00-04:00,218.20742742554683,234.33601781546736,217.4928055936106,232.4899139404297,42551800,0.0,0.0
2022-10-14 00:00:00-04:00,233.78018627826341,235.4674970609902,226.63398318859015,226.8523406982422,30198600,0.0,0.0
2022-10-17 00:00:00-04:00,234.05810983363892,237.17464913986265,233.38318248695887,235.7553253173828,28142300,0.0,0.0
2022-10-18 00:00:00-04:00,241.42265421667858,242.10748620665157,233.61144409181094,236.7180633544922,26329600,0.0,0.0
2022-10-19 00:00:00-04:00,235.26896359578674,237.81976926878835,232.53951005117992,234.71315002441406,19985700,0.0,0.0
2022-10-20 00:00:00-04:00,234.00846955200953,239.5070712686138,233.11518473548577,234.3856201171875,21811000,0.0,0.0
2022-10-21 00:00:00-04:00,232.9861543308166,241.18443459794992,232.74794202970887,240.31100463867188,26299700,0.0,0.0
2022-10-24 00:00:00-04:00,241.93877950269274,245.9882982326681,239.49716749235128,245.4027099609375,24911200,0.0,0.0
2022-10-25 00:00:00-04:00,245.41260994543592,249.1643667464827,243.99330135301165,248.78721618652344,34775500,0.0,0.0
2022-10-26 00:00:00-04:00,229.44283220576656,236.51956589487557,228.34112486568577,229.5917205810547,82543200,0.0,0.0
2022-10-27 00:00:00-04:00,229.31378795454214,231.9439976808616,224.0930932694933,225.05584716796875,40424600,0.0,0.0
2022-10-28 00:00:00-04:00,224.54967184570452,234.832268561103,224.36108899195744,234.1077117919922,40647700,0.0,0.0
2022-10-31 00:00:00-04:00,232.01348702714103,233.16482387234436,229.42298669782602,230.3956756591797,28357300,0.0,0.0
2022-11-01 00:00:00-04:00,232.8472227048337,233.97870473748003,225.63153532267793,226.4652557373047,30592300,0.0,0.0
2022-11-02 00:00:00-04:00,227.74561945901408,229.57186845018475,218.39598670977935,218.45555114746094,38407000,0.0,0.0
2022-11-03 00:00:00-04:00,218.44560943241584,218.7632258444516,212.38125926126318,212.6492462158203,36633900,0.0,0.0
2022-11-04 00:00:00-04:00,215.92460977517655,219.93441883776262,211.8353814588213,219.7359161376953,36789100,0.0,0.0
2022-11-07 00:00:00-05:00,220.33143763886713,226.70346967274253,219.6267356427026,226.16749572753906,33498000,0.0,0.0
2022-11-08 00:00:00-05:00,226.99129087398094,229.9192472547908,224.152658433636,227.16001892089844,28192500,0.0,0.0
2022-11-09 00:00:00-05:00,225.67122829439202,226.92182405275042,222.65394794244978,222.8325958251953,27852900,0.0,0.0
2022-11-10 00:00:00-05:00,233.67100254987153,241.5119876277928,233.24422251858948,241.1645965576172,46268000,0.0,0.0
2022-11-11 00:00:00-05:00,241.17452009190865,246.13716288872718,240.12242709736464,245.26373291015625,34620200,0.0,0.0
2022-11-14 00:00:00-05:00,240.18200003893202,242.08765312302768,237.42277175776164,239.7452850341797,31123300,0.0,0.0
2022-11-15 00:00:00-05:00,243.8245882396475,245.15457297651255,238.23664717526864,240.1621551513672,31390100,0.0,0.0
2022-11-16 00:00:00-05:00,241.65512523222037,242.66041393087866,239.29620813233507,240.60008239746094,24093300,0.68,0.0
2022-11-17 00:00:00-05:00,236.66854406701387,242.11297686874082,236.5192512867879,240.55030822753906,23123500,0.0,0.0
2022-11-18 00:00:00-05:00,242.37175744830384,242.60069329589265,237.9127025333564,240.09246826171875,27613500,0.0,0.0
2022-11-21 00:00:00-05:00,240.30148208443407,243.52634289538804,240.06261363082172,240.91859436035156,26394700,0.0,0.0
2022-11-22 00:00:00-05:00,242.4513873534001,244.1633487987731,239.5848596207123,243.88465881347656,19665700,0.0,0.0
2022-11-23 00:00:00-05:00,243.96428899589796,247.11946972079403,243.12821903211702,246.42274475097656,19508500,0.0,0.0
2022-11-25 00:00:00-05:00,246.15400912646174,247.53751131328391,245.57671836820612,246.3331756591797,9200800,0.0,0.0
2022-11-28 00:00:00-05:00,244.92975830607705,245.49708607665275,239.6744396485397,240.62994384765625,24778200,0.0,0.0
2022-11-29 00:00:00-05:00,240.27162515513842,241.65512731238658,237.09654883380196,239.20663452148438,17956300,0.0,0.0
2022-11-30 00:00:00-05:00,239.44551514768554,254.13651727041997,238.73882720577961,253.94740295410156,47594200,0.0,0.0
2022-12-01 00:00:00-05:00,252.6833221233544,254.92280487323632,249.74711444433544,253.49949645996094,26041500,0.0,0.0
2022-12-02 00:00:00-05:00,248.65228164350873,254.86310449084334,248.52288443836747,253.82797241210938,21528500,0.0,0.0
2022-12-05 00:00:00-05:00,250.83202414724894,252.6335764214159,246.90049067040437,249.03048706054688,23435300,0.0,0.0
2022-12-06 00:00:00-05:00,249.6475964796985,250.68272851325463,242.6404951276742,243.97422790527344,22463700,0.0,0.0
2022-12-07 00:00:00-05:00,243.68560922059538,245.00939431245973,241.07786057250533,243.22775268554688,20481500,0.0,0.0
2022-12-08 00:00:00-05:00,243.69554464697993,247.57732405164447,241.92386608759506,246.2435760498047,22611800,0.0,0.0
2022-12-09 00:00:00-05:00,243.55619144212312,247.14931776303163,243.01872225611964,244.2728271484375,20609700,0.0,0.0
2022-12-12 00:00:00-05:00,246.29335085057951,251.35955521241863,246.01466085891414,251.32969665527344,30665100,0.0,0.0
2022-12-13 00:00:00-05:00,260.4667782264155,262.6863654158362,251.88707577101133,255.71908569335938,42196900,0.0,0.0
2022-12-14 00:00:00-05:00,255.92812451945753,261.36259481251903,253.1212985096056,256.0177001953125,35410900,0.0,0.0
2022-12-15 00:00:00-05:00,252.53402939139565,253.01178145896185,246.18384677732607,247.84603881835938,35560400,0.0,0.0
2022-12-16 00:00:00-05:00,247.38820722165258,248.67217069968927,242.3717571592867,243.54624938964844,86102000,0.0,0.0
2022-12-19 00:00:00-05:00,243.71545511032005,244.06382518545306,237.59420803986646,239.32606506347656,29696400,0.0,0.0
2022-12-20 00:00:00-05:00,238.28096326828987,241.77456614781153,237.30554834802973,240.6697540283203,25150800,0.0,0.0
2022-12-21 00:00:00-05:00,240.56027755327958,244.4719003730836,238.98766108104735,243.28746032714844,23690600,0.0,0.0
2022-12-22 00:00:00-05:00,240.13227162376558,240.85887031583474,232.77681534780086,237.07662963867188,28651700,0.0,0.0
2022-12-23 00:00:00-05:00,235.00635669445037,237.75345021811103,232.84650170144207,237.61410522460938,21207000,0.0,0.0
2022-12-27 00:00:00-05:00,237.58424348673125,237.81316414710477,234.727663564464,235.85238647460938,16688600,0.0,0.0
2022-12-28 00:00:00-05:00,235.78270029707247,238.5994738007702,233.0754132259377,233.43373107910156,17457100,0.0,0.0
2022-12-29 00:00:00-05:00,234.54850674544213,240.7892034459872,234.54850674544213,239.88345336914062,19770700,0.0,0.0
2022-12-30 00:00:00-05:00,237.09654537625806,238.83836537841626,235.55378747971062,238.6990203857422,21938500,0.0,0.0
2023-01-03 00:00:00-05:00,241.9437686721749,244.60128642137838,236.2903108993182,238.4601287841797,25740000,0.0,0.0
2023-01-04 00:00:00-05:00,231.19424206430904,231.78148055611283,224.90379181849264,228.02911376953125,50623400,0.0,0.0
2023-01-05 00:00:00-05:00,226.13800093634018,226.4863710139268,220.7234265802117,221.27085876464844,39585600,0.0,0.0
2023-01-06 00:00:00-05:00,221.95764490253453,224.70473853787638,218.32471194660494,223.8786163330078,43613600,0.0,0.0
2023-01-09 00:00:00-05:00,225.3914984812645,230.15911702057835,225.35169213632238,226.05836486816406,27369800,0.0,0.0
2023-01-10 00:00:00-05:00,226.69537215902798,230.2287813722064,226.2673894051956,227.78028869628906,27033900,0.0,0.0
2023-01-11 00:00:00-05:00,230.20888325017705,234.84710483406022,230.02973190732777,234.66795349121094,28669300,0.0,0.0
2023-01-12 00:00:00-05:00,234.16031782999264,238.77862845304878,232.4682671838772,237.39512634277344,27269500,0.0,0.0
2023-01-13 00:00:00-05:00,235.89218338331045,238.25110035715494,233.821904170784,238.11175537109375,21333300,0.0,0.0
2023-01-17 00:00:00-05:00,236.85765201671364,239.7839119302439,235.98176056301358,239.22653198242188,29831300,0.0,0.0
2023-01-18 00:00:00-05:00,240.44083410463432,241.24704548314213,234.41911064561288,234.70774841308594,30028700,0.0,0.0
2023-01-19 00:00:00-05:00,232.6872448817185,234.41911709661073,229.60172908434464,230.84588623046875,28623000,0.0,0.0
2023-01-20 00:00:00-05:00,233.76220608625633,239.61472635208324,233.4138359990178,239.09715270996094,35389800,0.0,0.0
2023-01-23 00:00:00-05:00,239.97302819897178,244.02399583050146,238.5297938089346,241.44610595703125,31934000,0.0,0.0
2023-01-24 00:00:00-05:00,241.3664868843694,242.80970613958704,239.3161183329956,240.90863037109375,40234400,0.0,0.0
2023-01-25 00:00:00-05:00,233.38396954812904,242.1627496499575,229.82070166368246,239.48532104492188,66526600,0.0,0.0
2023-01-26 00:00:00-05:00,242.51110164972675,247.14932307430857,240.86882031348443,246.8407745361328,33454500,0.0,0.0
2023-01-27 00:00:00-05:00,247.82615267495564,248.66222262189254,245.67624550786223,247.00003051757812,26498900,0.0,0.0
2023-01-30 00:00:00-05:00,243.36708991952497,244.4520065128017,241.0678899024048,241.5755157470703,25867400,0.0,0.0
2023-01-31 00:00:00-05:00,242.312051473717,246.79101736117005,241.81438859733333,246.65167236328125,26541100,0.0,0.0
2023-02-01 00:00:00-05:00,246.8407758793892,253.987207181398,244.32260305013298,251.56857299804688,31259900,0.0,0.0
2023-02-02 00:00:00-05:00,257.61020829194246,263.45276536643127,256.0475396327718,263.3631896972656,39940400,0.0,0.0
2023-02-03 00:00:00-05:00,258.3268350064987,262.96505631156987,255.8982379218704,257.14239501953125,29077300,0.0,0.0
2023-02-06 00:00:00-05:00,256.2366600508498,257.09262560432745,253.58908994659976,255.5697784423828,22518000,0.0,0.0
2023-02-07 00:00:00-05:00,259.3122178438669,267.51369234852723,258.86430910395654,266.3093566894531,50841400,0.0,0.0
2023-02-08 00:00:00-05:00,271.9230046093061,275.46636181750785,264.965657024299,265.4832458496094,54686000,0.0,0.0
2023-02-09 00:00:00-05:00,272.5201646903786,272.69934640144385,261.57158198313294,262.38775634765625,42375100,0.0,0.0
2023-02-10 00:00:00-05:00,260.30754003563885,262.85557150462967,259.4416115002695,261.8702087402344,25818500,0.0,0.0
2023-02-13 00:00:00-05:00,266.38899687972713,273.3164555575529,265.90126660989245,270.0517883300781,44630900,0.0,0.0
2023-02-14 00:00:00-05:00,271.39545945789007,273.6846963122599,268.0212909106563,270.8977966308594,37047900,0.0,0.0
2023-02-15 00:00:00-05:00,267.7347252291493,270.13947198922386,265.599378560075,268.7325439453125,28922400,0.68,0.0
2023-02-16 00:00:00-05:00,263.4440715388233,266.1581395109097,261.32870085268416,261.5781555175781,29603600,0.0,0.0
2023-02-17 00:00:00-05:00,258.8242168028335,259.52267164811576,255.44159666797145,257.4971008300781,30000100,0.0,0.0
2023-02-21 00:00:00-05:00,253.92490013043204,254.9327067681753,251.0412046780823,252.1188507080078,28397400,0.0,0.0
2023-02-22 00:00:00-05:00,253.53575412153054,253.7852088007541,249.79393393317721,250.9613800048828,22491100,0.0,0.0
2023-02-23 00:00:00-05:00,255.00254926319553,256.27975600483217,249.93362834616647,254.2142791748047,29219100,0.0,0.0
2023-02-24 00:00:00-05:00,249.41476765812706,250.45249240152472,247.55882427672904,248.67637634277344,24990900,0.0,0.0
2023-02-27 00:00:00-05:00,251.9093202025551,252.26853554999408,248.8460094305748,249.6143341064453,21190000,0.0,0.0
2023-02-28 00:00:00-05:00,248.52671862439487,250.94143812621803,248.18744868448982,248.87594604492188,22491000,0.0,0.0
2023-03-01 00:00:00-05:00,250.21301487855428,250.3826422326276,245.25385465912652,245.73281860351562,27565300,0.0,0.0
2023-03-02 00:00:00-05:00,246.01220499633743,250.85161658487735,245.0742529766664,250.562255859375,24808200,0.0,0.0
2023-03-03 00:00:00-05:00,251.63989501071234,255.06240577031966,250.84163702267273,254.73312377929688,30760100,0.0,0.0
2023-03-06 00:00:00-05:00,255.8706497053948,259.5526032563231,255.42163432185598,256.3096923828125,24109800,0.0,0.0
2023-03-07 00:00:00-05:00,255.74091564525202,257.12789822770486,252.8372748562273,253.59561157226562,21473200,0.0,0.0
2023-03-08 00:00:00-05:00,253.48586115629462,253.98477051674084,250.26291095095354,253.1466064453125,17340200,0.0,0.0
2023-03-09 00:00:00-05:00,255.2619882681383,258.9938204782752,251.0312314802957,251.76962280273438,26653400,0.0,0.0
2023-03-10 00:00:00-05:00,250.53231877284256,252.2385802082345,247.05991399117224,248.04774475097656,28333900,0.0,0.0
2023-03-13 00:00:00-04:00,246.86033727702318,257.34742143035817,245.1939818954206,253.36611938476562,33339700,0.0,0.0
2023-03-14 00:00:00-04:00,256.18996460387007,260.5005489212218,255.30190652351368,260.2211608886719,33620300,0.0,0.0
2023-03-15 00:00:00-04:00,259.41291097383737,265.8987323834634,258.64457110282024,264.8609924316406,46028000,0.0,0.0
2023-03-16 00:00:00-04:00,264.63148607701197,275.95673429136986,262.70570331480315,275.5975341796875,54768800,0.0,0.0
2023-03-17 00:00:00-04:00,277.65303429053466,282.71195183075935,275.71726362467007,278.8204650878906,69527400,0.0,0.0
2023-03-20 00:00:00-04:00,276.37583885098763,276.87474820886297,269.26138653552357,271.6361999511719,43466600,0.0,0.0
2023-03-21 00:00:00-04:00,274.280406944432,274.4001403153171,268.9320829204883,273.18280029296875,34558700,0.0,0.0
2023-03-22 00:00:00-04:00,272.8036396333301,280.42698948510383,271.5862995426389,271.6960754394531,34873300,0.0,0.0
2023-03-23 00:00:00-04:00,277.33373983257735,280.44692939330423,274.59972626083845,277.0543518066406,36610900,0.0,0.0
2023-03-24 00:00:00-04:00,276.6352543958209,280.01787450009687,274.67953821529875,279.9580078125,28172000,0.0,0.0
2023-03-27 00:00:00-04:00,279.8881381936792,280.8460355949043,274.9189902323692,275.7771301269531,26840200,0.0,0.0
2023-03-28 00:00:00-04:00,275.18844526082836,275.5376879181909,271.4565823793434,274.6296691894531,21878600,0.0,0.0
2023-03-29 00:00:00-04:00,278.35149507390133,280.5267629752308,277.802706971182,279.89813232421875,25087000,0.0,0.0
2023-03-30 00:00:00-04:00,283.61001991296934,283.83949872520117,280.86601848942445,283.4303894042969,25053400,0.0,0.0
2023-03-31 00:00:00-04:00,283.11110385478423,288.63899739413955,282.38268525906705,287.6711120605469,32766000,0.0,0.0
2023-04-03 00:00:00-04:00,285.8950118835852,287.64119466307847,283.33064088732635,286.6034851074219,24883300,0.0,0.0
2023-04-04 00:00:00-04:00,286.6034675537162,289.81644488923786,285.04687286455754,286.5535583496094,25824300,0.0,0.0
2023-04-05 00:00:00-04:00,285.22647301666615,286.5236251077489,282.3028716207119,283.7197570800781,22064800,0.0,0.0
2023-04-06 00:00:00-04:00,282.59221502355433,291.4428616922532,281.4147963094498,290.96392822265625,29770300,0.0,0.0
2023-04-10 00:00:00-04:00,288.5791280421663,288.9682919386261,284.0889440424498,288.7587585449219,23103000,0.0,0.0
2023-04-11 00:00:00-04:00,285.12668715019237,285.3561964084247,281.0256670013671,282.2130432128906,27276600,0.0,0.0
2023-04-12 00:00:00-04:00,284.1687951249867,286.38395384943226,281.3449511611028,282.8716125488281,27403400,0.0,0.0
2023-04-13 00:00:00-04:00,282.971396897836,289.267630356825,282.5523301031859,289.207763671875,24222700,0.0,0.0
2023-04-14 00:00:00-04:00,286.3739786413226,287.85076134023427,283.07120104498966,285.515869140625,20987900,0.0,0.0
2023-04-17 00:00:00-04:00,289.297584009379,290.9639547268337,285.53581826954814,288.1700439453125,23836200,0.0,0.0
2023-04-18 00:00:00-04:00,290.9339987412657,291.1235867258332,286.3839480136651,287.740966796875,20161800,0.0,0.0
2023-04-19 00:00:00-04:00,285.36617524329256,288.4194981894351,283.9193563229767,287.8208312988281,17150300,0.0,0.0
2023-04-20 00:00:00-04:00,284.62779139163405,288.39954495522505,284.45814880988837,285.48590087890625,23244400,0.0,0.0
2023-04-21 00:00:00-04:00,284.38832418963744,285.6455550748279,282.44256549799366,285.1366882324219,21676400,0.0,0.0
2023-04-24 00:00:00-04:00,281.47467428344623,284.32845160863565,278.11203012639874,281.1553649902344,26611000,0.0,0.0
2023-04-25 00:00:00-04:00,278.9003192824345,280.9857567464652,274.7693351783183,274.8192443847656,45772200,0.0,0.0
2023-04-26 00:00:00-04:00,296.0528239469625,298.9165587774298,292.09148244340395,294.7257080078125,64599200,0.0,0.0
2023-04-27 00:00:00-04:00,295.32441026292923,304.5342880884358,294.60597956043995,304.1650695800781,46462600,0.0,0.0
2023-04-28 00:00:00-04:00,303.34687194821555,308.25612288697636,302.64838667961465,306.58978271484375,36446700,0.0,0.0
2023-05-01 00:00:00-04:00,306.30042173860505,307.92687116707054,304.48438431228095,304.89349365234375,21294100,0.0,0.0
2023-05-02 00:00:00-04:00,307.0886849061363,308.505570370889,303.24707692038925,304.7438049316406,26404400,0.0,0.0
2023-05-03 00:00:00-04:00,305.95118180348624,307.9368313817264,303.42670157123194,303.73602294921875,22360800,0.0,0.0
2023-05-04 00:00:00-04:00,305.5719810327556,307.0886849061363,302.73817965224083,304.7438049316406,22519900,0.0,0.0
2023-05-05 00:00:00-04:00,305.05314257371646,311.28950962027204,303.60629323851117,309.9723815917969,28181200,0.0,0.0
2023-05-08 00:00:00-04:00,309.453528291499,309.5233829109962,305.4223320870999,307.97674560546875,21318600,0.0,0.0
2023-05-09 00:00:00-04:00,307.32817152191063,309.3637302751571,305.64185541741404,306.3303527832031,21340800,0.0,0.0
2023-05-10 00:00:00-04:00,307.9468002478264,312.3172509965532,306.9988907598166,311.6287536621094,30078000,0.0,0.0
2023-05-11 00:00:00-04:00,309.4235752348436,310.4413393144911,305.59195520139485,309.43353271484375,31680200,0.0,0.0
2023-05-12 00:00:00-04:00,309.87259120397806,309.97237916614426,305.9312255320042,308.2960510253906,19758100,0.0,0.0
2023-05-15 00:00:00-04:00,308.42577302114216,309.22401581823624,306.91905700679047,308.78497314453125,16336500,0.0,0.0
2023-05-16 00:00:00-04:00,309.1541601521514,313.0257016520648,309.1541601521514,311.05999755859375,26730300,0.0,0.0
2023-05-17 00:00:00-04:00,312.2900085449219,314.42999267578125,310.739990234375,314.0,24315000,0.68,0.0
2023-05-18 00:00:00-04:00,314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,27276000,0.0,0.0
2023-05-19 00:00:00-04:00,316.739990234375,318.75,316.3699951171875,318.3399963378906,27529500,0.0,0.0
2023-05-22 00:00:00-04:00,318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,24115700,0.0,0.0
2023-05-23 00:00:00-04:00,320.0299987792969,322.7200012207031,315.25,315.260009765625,30797200,0.0,0.0
2023-05-24 00:00:00-04:00,314.7300109863281,316.5,312.6099853515625,313.8500061035156,23384900,0.0,0.0
2023-05-25 00:00:00-04:00,323.239990234375,326.8999938964844,320.0,325.9200134277344,43301700,0.0,0.0
2023-05-26 00:00:00-04:00,324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,36630600,0.0,0.0
2023-05-30 00:00:00-04:00,335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,29503100,0.0,0.0
2023-05-31 00:00:00-04:00,332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,45950600,0.0,0.0
2023-06-01 00:00:00-04:00,325.92999267578125,333.5299987792969,324.7200012207031,332.5799865722656,26773900,0.0,0.0
2023-06-02 00:00:00-04:00,334.25,337.5,332.54998779296875,335.3999938964844,25864000,0.0,0.0
2023-06-05 00:00:00-04:00,335.2200012207031,338.55999755859375,334.6600036621094,335.94000244140625,21307100,0.0,0.0
2023-06-06 00:00:00-04:00,335.3299865722656,335.3699951171875,332.1700134277344,333.67999267578125,20396200,0.0,0.0
2023-06-07 00:00:00-04:00,331.6499938964844,334.489990234375,322.5,323.3800048828125,40717100,0.0,0.0
2023-06-08 00:00:00-04:00,323.94000244140625,326.6400146484375,323.3500061035156,325.260009765625,23277700,0.0,0.0
2023-06-09 00:00:00-04:00,324.989990234375,329.989990234375,324.4100036621094,326.7900085449219,22514900,0.0,0.0
2023-06-12 00:00:00-04:00,328.5799865722656,332.1000061035156,325.1600036621094,331.8500061035156,24260300,0.0,0.0
2023-06-13 00:00:00-04:00,334.4700012207031,336.9800109863281,330.3900146484375,334.2900085449219,22951300,0.0,0.0
2023-06-14 00:00:00-04:00,334.3399963378906,339.0400085449219,332.80999755859375,337.3399963378906,26003800,0.0,0.0
2023-06-15 00:00:00-04:00,337.4800109863281,349.8399963378906,337.20001220703125,348.1000061035156,38899100,0.0,0.0
2023-06-16 00:00:00-04:00,351.32000732421875,351.4700012207031,341.95001220703125,342.3299865722656,46533600,0.0,0.0
2023-06-20 00:00:00-04:00,339.30999755859375,342.0799865722656,335.8599853515625,338.04998779296875,26375400,0.0,0.0
2023-06-21 00:00:00-04:00,336.3699951171875,337.7300109863281,332.07000732421875,333.55999755859375,25117800,0.0,0.0
2023-06-22 00:00:00-04:00,334.1199951171875,340.1199951171875,333.3399963378906,339.7099914550781,23556800,0.0,0.0
2023-06-23 00:00:00-04:00,334.3599853515625,337.9599914550781,333.45001220703125,335.0199890136719,23084700,0.0,0.0
2023-06-26 00:00:00-04:00,333.7200012207031,336.1099853515625,328.489990234375,328.6000061035156,21520600,0.0,0.0
2023-06-27 00:00:00-04:00,331.8599853515625,336.1499938964844,329.29998779296875,334.57000732421875,24354100,0.0,0.0
2023-06-28 00:00:00-04:00,334.6600036621094,337.9800109863281,333.80999755859375,335.8500061035156,20259500,0.0,0.0
2023-06-29 00:00:00-04:00,334.7099914550781,336.1099853515625,332.6199951171875,335.04998779296875,16997000,0.0,0.0
2023-06-30 00:00:00-04:00,337.75,342.7300109863281,337.20001220703125,340.5400085449219,26823800,0.0,0.0
2023-07-03 00:00:00-04:00,339.19000244140625,340.8999938964844,336.57000732421875,337.989990234375,12508700,0.0,0.0
2023-07-05 00:00:00-04:00,335.0899963378906,341.6499938964844,334.7300109863281,338.1499938964844,18172400,0.0,0.0
